"REF_DATE","GEO","DGUID","Violations","Age of victim","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Nunavut","","Sexual violations against children","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634188","14.9.10.2","0.00","","","","2"
"2020","Nunavut","","Sexual violations against children","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634188","14.9.10.2","0.00","","","","2"
"2021","Nunavut","","Sexual violations against children","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634188","14.9.10.2","0.00","","","","2"
"2019","Nunavut","","Sexual violations against children","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652315","14.9.11.2","0.00","","","","2"
"2020","Nunavut","","Sexual violations against children","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652315","14.9.11.2","0.00","","","","2"
"2021","Nunavut","","Sexual violations against children","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652315","14.9.11.2","0.00","","","","2"
"2019","Nunavut","","Assaults","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603243","14.10.1.2","7869.51","","","","2"
"2020","Nunavut","","Assaults","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603243","14.10.1.2","8295.24","","","","2"
"2021","Nunavut","","Assaults","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603243","14.10.1.2","7984.16","","","","2"
"2019","Nunavut","","Assaults","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603245","14.10.2.2","1388.89","","","","2"
"2020","Nunavut","","Assaults","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603245","14.10.2.2","1356.84","","","","2"
"2021","Nunavut","","Assaults","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603245","14.10.2.2","1423.70","","","","2"
"2019","Nunavut","","Assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634192","14.10.8.2","5760.42","","","","2"
"2020","Nunavut","","Assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634192","14.10.8.2","5889.20","","","","2"
"2021","Nunavut","","Assaults","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634192","14.10.8.2","5404.19","","","","2"
"2019","Nunavut","","Assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603251","14.10.5.2","12243.03","","","","2"
"2020","Nunavut","","Assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603251","14.10.5.2","12556.97","","","","2"
"2021","Nunavut","","Assaults","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603251","14.10.5.2","10894.05","","","","2"
"2019","Nunavut","","Assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634194","14.10.9.2","14036.97","","","","2"
"2020","Nunavut","","Assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634194","14.10.9.2","14812.55","","","","2"
"2021","Nunavut","","Assaults","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634194","14.10.9.2","14305.48","","","","2"
"2019","Nunavut","","Assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634196","14.10.10.2","7130.90","","","","2"
"2020","Nunavut","","Assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634196","14.10.10.2","7800.55","","","","2"
"2021","Nunavut","","Assaults","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634196","14.10.10.2","7854.46","","","","2"
"2019","Nunavut","","Assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652317","14.10.11.2","2454.78","","","","2"
"2020","Nunavut","","Assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652317","14.10.11.2","2482.93","","","","2"
"2021","Nunavut","","Assaults","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652317","14.10.11.2","3073.14","","","","2"
"2019","Nunavut","","Other violent violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603313","14.15.1.2","1194.55","","","","2"
"2020","Nunavut","","Other violent violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603313","14.15.1.2","1420.00","","","","2"
"2021","Nunavut","","Other violent violations","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603313","14.15.1.2","1378.07","","","","2"
"2019","Nunavut","","Other violent violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603315","14.15.2.2","285.66","","","","2"
"2020","Nunavut","","Other violent violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603315","14.15.2.2","237.69","","","","2"
"2021","Nunavut","","Other violent violations","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603315","14.15.2.2","290.76","","","","2"
"2019","Nunavut","","Other violent violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634232","14.15.8.2","1060.50","","","","2"
"2020","Nunavut","","Other violent violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634232","14.15.8.2","977.65","","","","2"
"2021","Nunavut","","Other violent violations","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634232","14.15.8.2","855.66","","","","2"
"2019","Nunavut","","Other violent violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603321","14.15.5.2","1827.32","","","","2"
"2020","Nunavut","","Other violent violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603321","14.15.5.2","1845.94","","","","2"
"2021","Nunavut","","Other violent violations","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603321","14.15.5.2","1976.56","","","","2"
"2019","Nunavut","","Other violent violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634234","14.15.9.2","1937.67","","","","2"
"2020","Nunavut","","Other violent violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634234","14.15.9.2","2543.04","","","","2"
"2021","Nunavut","","Other violent violations","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634234","14.15.9.2","2352.53","","","","2"
"2019","Nunavut","","Other violent violations","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634236","14.15.10.2","1130.34","","","","2"
"2020","Nunavut","","Other violent violations","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634236","14.15.10.2","1420.77","","","","2"
"2021","Nunavut","","Other violent violations","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634236","14.15.10.2","1329.22","","","","2"
"2019","Nunavut","","Other violent violations","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652327","14.15.11.2","645.99","","","","2"
"2020","Nunavut","","Other violent violations","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652327","14.15.11.2","869.03","","","","2"
"2021","Nunavut","","Other violent violations","65 years and older","Rate per 100,000 population","Rate","257","units","0","v1282652327","14.15.11.2","1106.33","","","","2"
"2019","Nunavut","","Criminal Code traffic violations causing death or bodily harm","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603425","14.23.1.2","44.05","","","","2"
"2020","Nunavut","","Criminal Code traffic violations causing death or bodily harm","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603425","14.23.1.2","30.65","","","","2"
"2021","Nunavut","","Criminal Code traffic violations causing death or bodily harm","Total, age of victim","Rate per 100,000 population","Rate","257","units","0","v122603425","14.23.1.2","50.76","","","","2"
"2019","Nunavut","","Criminal Code traffic violations causing death or bodily harm","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603427","14.23.2.2","9.85","","","","2"
"2020","Nunavut","","Criminal Code traffic violations causing death or bodily harm","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603427","14.23.2.2","29.71","","","","2"
"2021","Nunavut","","Criminal Code traffic violations causing death or bodily harm","11 years and younger","Rate per 100,000 population","Rate","257","units","0","v122603427","14.23.2.2","20.05","","","","2"
"2019","Nunavut","","Criminal Code traffic violations causing death or bodily harm","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634296","14.23.8.2","144.61","","","","2"
"2020","Nunavut","","Criminal Code traffic violations causing death or bodily harm","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634296","14.23.8.2","23.28","","","","2"
"2021","Nunavut","","Criminal Code traffic violations causing death or bodily harm","12 to 17 years","Rate per 100,000 population","Rate","257","units","0","v1282634296","14.23.8.2","90.07","","","","2"
"2019","Nunavut","","Criminal Code traffic violations causing death or bodily harm","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603433","14.23.5.2","68.52","","","","2"
"2020","Nunavut","","Criminal Code traffic violations causing death or bodily harm","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603433","14.23.5.2","22.79","","","","2"
"2021","Nunavut","","Criminal Code traffic violations causing death or bodily harm","18 to 24 years","Rate per 100,000 population","Rate","257","units","0","v122603433","14.23.5.2","91.93","","","","2"
"2019","Nunavut","","Criminal Code traffic violations causing death or bodily harm","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634298","14.23.9.2","44.65","","","","2"
"2020","Nunavut","","Criminal Code traffic violations causing death or bodily harm","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634298","14.23.9.2","43.69","","","","2"
"2021","Nunavut","","Criminal Code traffic violations causing death or bodily harm","25 to 44 years","Rate per 100,000 population","Rate","257","units","0","v1282634298","14.23.9.2","51.89","","","","2"
"2019","Nunavut","","Criminal Code traffic violations causing death or bodily harm","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634300","14.23.10.2","27.91","","","","2"
"2020","Nunavut","","Criminal Code traffic violations causing death or bodily harm","45 to 64 years","Rate per 100,000 population","Rate","257","units","0","v1282634300","14.23.10.2","27.32","","","","2"
